prlName,ptlMessageDocumentNo,ptlMessage,ptlMessageRegisteredDate,ptlMessageKindDesc,ptlMessageDateUpdated,prlNpdidLicence,dateSyncNPD
535,5667,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-01-31,Heftelse,9999-12-31,5463791,2013-05-08
535,5692,"North Energy ASA  pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB NOR Bank ASA. Første prioritet panteobligasjon stor NOK 760,000,000, skriver norske kroner syvhundreogseksti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2011-02-24,Heftelse,9999-12-31,5463791,2013-05-08
535,6201,Pantobligasjon pålydende NOK 760 000 000 skriver norske kroner syvhundreogsekstimillioner  00/100 datert 24.2.2011 (dok. nr. 5692) hvor North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev datert 14.2.2012.,2012-03-02,Sletting av heftelse,9999-12-31,5463791,2013-05-08
535,6213,"North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Bank ASA. Første prioritet panteobligasjon stor NOK 950,000,000, skriver norske kroner nihundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-03-02,Heftelse,9999-12-31,5463791,2013-05-08
535,6425,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,5463791,2013-05-08
535,6474,"Reduksjon av pantsettelse (dok.nr.:  5342, registrert 23.3.2010) i Rocksource ASA sin deltakerandel i utvinningstillatelsen fra 20 % til 7 %. Panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) samtykker i reduksjon fra 20 % til 7 % i brev datert 11.4.2012.",2012-06-05,Heftelse,9999-12-31,5463791,2013-05-08
535,6486,Rocksource ASA overdrar en 13 % deltakerandel i utvinningstillatelsen til Valiant Petroleum Norge AS med virkning fra 24.5.2012.,2012-06-06,Endring i tillatelse,9999-12-31,5463791,2013-05-08
535,6750,"Pantobligasjon pålydende NOK  950,000,000 skriver norske kroner nihundreogfemtimillioner, hvor North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA datert 2.3.2012 (dok. nr.: 6213) er slettet. Samtykke fra panthaver DNB  Bank ASA foreligger i brev datert 14.12.2012 og 19.12.2012.",2012-12-20,Sletting av heftelse,9999-12-31,5463791,2013-05-08
535,6760,"North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet pantobligasjon pålydende NOK  950,000,000 skriver norske kroner nihundreogfemtimillioner. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 17.12.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-12-20,Heftelse,9999-12-31,5463791,2013-05-08
535,6821,"Pantobligasjon pålydende NOK 500 000 000 skriver norske kroner femhundremillioner  00/100 datert 5.6.2012 (dok. nr. 6474) hvor Rocksource ASA pantsetter en 7 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 3.1.2013.",2013-01-07,Sletting av heftelse,9999-12-31,5463791,2013-05-08
535,6822,Pantobligasjon pålydende NOK 500 000 000 skriver norske kroner femhundremillioner 00/100 datert 23.3.2010 (dok. nr. 5342) er slettet som følge av sletting av dok. nr. 6474).,2013-01-07,Sletting av heftelse,9999-12-31,5463791,2013-05-08
535,6835,Rocksource ASA overdrar sin 7 % deltakerandel i utvinningstillatelsen til Rocksource Exploration Norway AS med virkning fra 31.12.2012.,2013-01-07,Endring i tillatelse,9999-12-31,5463791,2013-05-08
535,6849,"Rocksource Exploration Norway AS pantsetter sin 7 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB. Første prioritet panteobligasjon stor NOK 150,000,000, skriver norske kroner etthundreogfemtimillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 2.1.2013 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2013-01-07,Heftelse,9999-12-31,5463791,2013-05-08
536,4442,Tillatelsen er innført i petroleumsregisteret,2009-06-03,Ny tillatelse,2013-01-23,5463820,2013-05-08
536,4548,"Discover Petroleum AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for Norsk Tillitsmann ASA. Førsteprioritet pantobligasjon stor USD 25,000,000 skrives tjuvefemmilliondollars. Pantsetter har ikke rett til å overdra ytterlige pantsettelser av pantsatte objekt uten skridftlig samtykke fra panthaver. Pantsettelsen utgjør et såkalt krysspant.",2009-08-21,Heftelse,2013-01-23,5463820,2013-05-08
536,4900,StatoilHydro Petroleum AS har endret navn til Statoil Petroleum AS med virkning fra 2.11.2009.,2009-11-12,Andre meldinger,2013-01-23,5463820,2013-05-08
536,5363,North Energy AS har endret navn til North Energy ASA med virkning fra 17.12.2009.,2010-04-20,Andre meldinger,2013-01-23,5463820,2013-05-08
536,5391,Discover Petroleum AS har endret navn til Front Exploration AS med virkning fra 26.5.2010.,2010-06-01,Andre meldinger,2013-01-23,5463820,2013-05-08
536,5693,"North Energy ASA  pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB NOR Bank ASA. Første prioritet panteobligasjon stor NOK 760,000,000, skriver norske kroner syvhundreogseksti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2011-02-24,Heftelse,2013-01-23,5463820,2013-05-08
536,6202,Pantobligasjon pålydende NOK 760 000 000 skriver norske kroner syvhundreogsekstimillioner  00/100 datert 24.2.2011 (dok. nr. 5693) hvor North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til DnB NOR Bank ASA er slettet. Samtykke fra panthaver foreligger i brev datert 14.2.2012.,2012-03-02,Sletting av heftelse,2013-01-23,5463820,2013-05-08
536,6214,"North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DnB Bank ASA. Første prioritet panteobligasjon stor NOK 950,000,000, skriver norske kroner nihundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 16.12.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-03-02,Heftelse,2013-01-23,5463820,2013-05-08
536,6598,"Pantobligasjon pålydende USD 25,000,000, skriver amerikanskedollartjuefemmillioner  00/100 datert 21.8.2009 (dok. nr. 4548), der Discover Petroleum AS pantsetter sin 20 % deltakerandel (første prioritet) i utvinningstillatelsen til Norsk Tillitsmann ASA  er slettet. Samtykke fra panthaver Norsk Tillitsmann ASA  foreligger i brev datert 9.10.2012.",2012-10-10,Sletting av heftelse,2013-01-23,5463820,2013-05-08
536,6667,Front Exploration AS overdrar sin 20 % deltakerandel i utvinningstillatelsen til Dong E&P Norge AS med virkning fra 31.10.2012.,2012-11-02,Endring i tillatelse,2013-01-23,5463820,2013-05-08
536,6751,"Pantobligasjon pålydende NOK  950,000,000 skriver norske kroner nihundreogfemtimillioner, hvor North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA datert 2.3.2012 (dok. nr.: 6214) er slettet. Samtykke fra panthaver DNB  Bank ASA foreligger i brev datert 14.12.2012 og 19.12.2012.",2012-12-20,Sletting av heftelse,2013-01-23,5463820,2013-05-08
536,6761,"North Energy ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet pantobligasjon pålydende NOK  950,000,000 skriver norske kroner nihundreogfemtimillioner. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 17.12.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-12-20,Heftelse,2013-05-01,5463820,2013-05-08
536,6864,OED bekrefter i brev datert 17.1.2013 at utvinningstillatelsen bortfaller i sin helhet fra og med 15.11.2012.,2013-01-22,Andre meldinger,2013-01-25,5463820,2013-05-08
537,4443,Tillatelsen er innført i petroleumsregisteret,2009-06-03,Ny tillatelse,9999-12-31,5463849,2013-05-08
537,4574,"Spring Energy Norway AS pantsetter sin 20% deltakerandel i tillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AS (publ). Førsteprioritet pantobligasjon stor NOK 1,000,000,000, skriver norske kroner enmilliard 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterlige pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartement har i brev av 15.9.2009 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2009-09-15,Heftelse,9999-12-31,5463849,2013-05-08
537,5447,"Pantobligasjon stor NOK 1 000 000 000 skriver norske kroner enmilliard  00/100 datert 15.9.2009 (dok. nr. 4574) hvor Spring Energy Norway AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) foreligger 12.8.2010.",2010-08-12,Sletting av heftelse,9999-12-31,5463849,2013-05-08
537,5470,"Spring Energy Norway AS pantsetter sin 20% deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,5463849,2013-05-08
537,5571,OMV (Norge) AS overdrar en 15 % deltakerandel i utvinningstillatelsen til Statoil Petroleum AS med virkning fra 29.12.2010.,2010-12-29,Endring i tillatelse,9999-12-31,5463849,2013-05-08
537,6514,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5470) hvor Spring Energy Norway AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,5463849,2013-05-08
537,6531,"Spring Energy Norway AS pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet panteobligasjon pålydende NOK 2 000 000 000 skriver norske kroner tomilliarder 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev datert 19.6.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-06-26,Heftelse,9999-12-31,5463849,2013-05-08
537,6895,Spring Energy Norway AS har endret foretaksnavn til Tullow Oil Norge AS med virkning fra 11.02.2013,2013-02-19,Andre meldinger,2013-02-27,5463849,2013-05-08
539,5293,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320077,2013-05-08
539,5760,Petro-Canada Norge AS har endret navn til Suncor Energy Norge AS med virkning fra 28.2.2011.,2011-03-16,Andre meldinger,9999-12-31,17320077,2013-05-08
539,6165,Nexen Exploration Norge AS overdrar sin 40 % deltakerandel i utvinningstillatelsen til Premier Oil Norge AS med virkning fra 31.1.2012. Premier Oil Norge overtar som operatør i utvinningstillatelsen.,2012-02-03,Endring i tillatelse,9999-12-31,17320077,2013-05-08
540,5294,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,2013-01-23,17320106,2013-05-08
540,6863,OED bekrefter i brev datert 17.1.2013 at utvinningstillatelsen er bortfalt i sin helhet f.o.m. 19.8.2011.,2013-01-22,Andre meldinger,2013-01-25,17320106,2013-05-08
541,5295,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320130,2013-05-08
542,5296,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320156,2013-05-08
542,5471,"Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,17320156,2013-05-08
542,5944,"Det norske oljeselskap ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-09-29,Heftelse,9999-12-31,17320156,2013-05-08
542,6440,"Det norske oljeselskap ASA pantsetter sin 60 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,17320156,2013-05-08
542,6515,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5471) hvor Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,17320156,2013-05-08
542,6532,"Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet panteobligasjon pålydende NOK 2 000 000 000 skriver norske kroner tomilliarder 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev datert 19.6.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-06-26,Heftelse,9999-12-31,17320156,2013-05-08
542,6896,Spring Energy Norway AS har endret foretaksnavn til Tullow Oil Norge AS med virkning fra 11.02.2013,2013-02-19,Andre meldinger,2013-02-27,17320156,2013-05-08
542 B,6950,Tillatelsen er innført i Petroleumsregisteret,2013-02-22,Ny tillatelse,2013-02-27,22813299,2013-05-08
542 B,6953,Spring Energy Norway AS har endret foretaksnavn til Tullow Oil Norge AS med virkning fra 11.02.2013,2013-02-22,Andre meldinger,2013-02-27,22813299,2013-05-08
543,5297,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,2013-02-08,17320231,2013-05-08
544,5298,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320260,2013-05-08
544,6586,Lundin Norway  AS overdrar en 30% deltakerandel i utvinningstillatelsen til Explora Petroleum AS med virkning fra 1.10.2012.,2012-10-02,Endring i tillatelse,9999-12-31,17320260,2013-05-08
546,5300,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320338,2013-05-08
549 S,5303,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320558,2013-05-08
549 S,5345,"Svenska Petroleum Exploration AS pantsetter sin 25 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 300 000 000 pluss 10 %, skriver norske kroner trehundremillioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 10.2.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-03-23,Heftelse,9999-12-31,17320558,2013-05-08
549 S,5352,"Dok. Nr. 5345 er slettet, ettersom Olje- og energidepartementet har trukket tilbake sitt samtykke til pantsettelse, med begrunnelse at tillatelsen ikke var tildelt på samtykketidspunktet. Ref. e-post fra OED datert 6.4.2010.",2010-04-12,Sletting av heftelse,9999-12-31,17320558,2013-05-08
549 S,5377,"Svenska Petroleum Exploration AS pantsetter sin 25 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 300 000 000 pluss 10 %, skriver norske kroner tre hundre millioner pluss ti prosent 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 27.4.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2010-05-12,Heftelse,9999-12-31,17320558,2013-05-08
549 S,5946,"Det norske oljeselskap ASA pantsetter sin 35 % deltakerandel i utvinningstillatelsen til fordel for DnB Nor Bank ASA. Første prioritet panteobligasjon stor NOK 4,500,000,000, skriver norske kroner firemilliarderfemhundre millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 15.3.2011 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2011-09-29,Heftelse,9999-12-31,17320558,2013-05-08
549 S,6438,"Det norske oljeselskap ASA pantsetter sin 35 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Andre prioritet panteobligasjon stor USD 750,000,000, skriver amerikanske dollar syvhundreogfemti millioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 20.4.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-05-09,Heftelse,9999-12-31,17320558,2013-05-08
550,5304,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17320594,2013-05-08
550,5473,"Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,17320594,2013-05-08
550,6354,Wintershall Norge ASA har endret selskapsform og derved navn til Wintershall Norge AS med virkning fra 24.3.2012.,2012-04-20,Andre meldinger,9999-12-31,17320594,2013-05-08
550,6463,Spring Energy Norway AS overdrar en 20% deltakerandel i utvinningstillatelsen til Det norske oljeselskap ASA med virkning fra 1.1.2012.,2012-06-04,Endring i tillatelse,9999-12-31,17320594,2013-05-08
550,6479,Wintershall  Norge AS overdrar sin 60% deltakerandel i utvinningstillatelsen til Spring Energy Norway AS med virkning fra 1.1.2012.,2012-06-05,Endring i tillatelse,9999-12-31,17320594,2013-05-08
550,6516,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5473) hvor Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,17320594,2013-05-08
550,6533,"Spring Energy Norway AS pantsetter sin 80 % deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet panteobligasjon pålydende NOK 2 000 000 000 skriver norske kroner tomilliarder 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev datert 19.6.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-06-26,Heftelse,9999-12-31,17320594,2013-05-08
550,6715,"Det norske oljeselskap ASA pantsetter sin 20 % deltakerandel i utvinningstillatelsen til fordel for DNB  Bank ASA. Første prioritet pante obligasjon pålydende NOK 3,500,000,000 pluss 10 %  skriver norske kroner tremilliarderfemhundremillioner pluss ti prosent. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 14.12.2012 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant.",2012-12-14,Heftelse,9999-12-31,17320594,2013-05-08
550,6897,Spring Energy Norway AS har endret foretaksnavn til Tullow Oil Norge AS med virkning fra 11.02.2013,2013-02-19,Andre meldinger,2013-02-27,17320594,2013-05-08
551,5305,Utvinningstillatelsen innført i Petroleumsregisteret.,2010-03-22,Ny tillatelse,9999-12-31,17642019,2013-05-08
551,5474,"Spring Energy Norway AS pantsetter sin 40% deltakerandel i utvinningstillatelsen til fordel for Merchant Banking, Skandinaviska Enskilda Banken AB (publ). Første prioritet  panteobligasjon stor NOK 1,500,000,000, skriver norske kroner enmilliardfemhundremillioner 00/100. Pantsetter har ikke rett til å overdra eller foreta ytterligere pantsettelser av pantsatte objekt uten skriftlig samtykke fra panthaver. Olje- og energidepartementet har i brev av 22.6.2010 gitt samtykke i medhold av petroleumsloven § 6-2 første ledd. Pantsettelsen utgjør et såkalt krysspant. ",2010-08-12,Heftelse,9999-12-31,17642019,2013-05-08
551,5555,"Reduksjon av pantsettelse (dok. nr. 5474, registrert 12.8.2010) i Spring Energy Norway AS sin deltakterandel i utvinningstillatelsen fra 40 % til 20 %. Panthaver Skandinaviska Enskilda Banken AB (publ) samtykker i reduksjonen fra 40 % til 20 %, samt etterfølgende overdragelse av den frigitte andelen.",2010-12-01,Heftelse,9999-12-31,17642019,2013-05-08
551,5558,Spring Energy Norway AS overdrar en 20 % deltakerandel i utvinningstillatelsen til Talisman Energy Norge AS med virkning fra 30.11.2010.,2010-12-01,Endring i tillatelse,9999-12-31,17642019,2013-05-08
551,6355,Wintershall Norge ASA har endret selskapsform og derved navn til Wintershall Norge AS med virkning fra 24.3.2012.,2012-04-20,Andre meldinger,9999-12-31,17642019,2013-05-08
551,6464,Spring Energy Norway AS overdrar sin 20% deltakerandel i utvinningstillatelsen til Det norske oljeselskap ASA med virkning fra 1.1.2012.,2012-06-04,Endring i tillatelse,9999-12-31,17642019,2013-05-08
551,6480,"Wintershall  Norge AS overdrar sin 60% deltakerandel i utvinningstillatelsen til Spring Energy Norway AS med virkning fra 1.1.2012.  Spring Energy Norway AS overtar videre operatørskapet i utvinningstillatelsen, ref. brev fra Olje- og Energidepartementet av 26.4.2012. ",2012-06-05,Endring i tillatelse,9999-12-31,17642019,2013-05-08
551,6481,Talisman Energy Norge AS overdrar sin 20% deltakerandel  i utvinningstillatelsen til Spring Energy Norway AS med virkning fra 1.1.2012.,2012-06-05,Endring i tillatelse,9999-12-31,17642019,2013-05-08
551,6517,"Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 12.8.2010 (dok. nr. 5474) , hvor Spring Energy Norway AS pantsetter sin 40 % deltakerandel i utvinningstillatelsen til Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,17642019,2013-05-08
551,6518,"Dokumentet er slettet som følge av sletting av dok.nr. 5474. Dok. nr. 5555 gjaldt reduksjon av pant fra 40 % til 20 %. Pantobligasjon pålydende NOK 1 500 000 000 skriver norske kroner enmilliardfemhundremillioner  00/100 datert 1.12.2010 (dok. nr. 5555) er slettet. Samtykke fra panthaver Merchant Banking, Skandinaviska Enskilda Banken AB (publ) er påtegnet panteobligasjonen, og datert 21.6.2012.",2012-06-26,Sletting av heftelse,9999-12-31,17642019,2013-05-08
